date,trip_count_diff1,trip_count_hp_cycle,trip_count_hp_trend,avg_fare_diff1,avg_fare_hp_cycle,avg_fare_hp_trend,total_revenue_diff1,total_revenue_hp_cycle,total_revenue_hp_trend
2024-06-17,-4182.0,-10697.151837426776,109345.15183742678,-1.5103663530051072,-0.6862901406552275,20.23758089160811,-178488.77000000002,-338893.63407467445,3167479.374074674
2024-06-18,21360.0,11012.335831853401,108995.6641681466,-0.5217685524327855,-1.2114134795877334,20.24093567810783,500121.3700000001,171148.277961927,3157558.832038073
2024-06-19,-18609.0,-7243.966474975692,108642.96647497569,-0.1402594838976654,-1.3552769021866489,20.24453961680908,-488505.83999999985,-307372.7019956447,3147573.9719956447
2024-06-20,20970.0,14081.363451744328,108287.63654825567,1.0784107157398317,-0.28071326268988983,20.248386693052154,706062.71,408723.1703894306,3137540.8096105694
2024-06-21,-5403.0,9035.803716474882,107930.19628352512,-0.3329980546120481,-0.6177850590436087,20.252460434793825,-215621.04000000004,203169.9511569189,3127472.988843081
2024-06-22,-1509.0,7885.723771181671,107571.27622881833,-0.8079086140986931,-1.4299754423419522,20.256742203993475,-253310.83000000007,-40055.19738158025,3117387.30738158
2024-06-23,-14985.0,-6739.576652877338,107211.57665287734,1.5220063293589057,0.08756449525995436,20.261208595750475,-179739.23999999976,-209709.26058384217,3107302.1305838423
2024-06-24,7440.0,1060.1413289217307,106851.85867107827,0.8827850304218501,0.9657329500292029,20.265825171403076,417125.5800000001,217482.93526023673,3097235.5147397635
2024-06-25,16655.0,18074.168604109,106492.831395891,-0.7462372900724503,0.21476266341832684,20.270558167941502,350037.1299999999,577551.6819877694,3087203.8980122306
2024-06-26,6042.0,24473.78788011172,106135.21211988828,-0.06259046821486791,0.1473490891458482,20.275381273999113,151023.6299999999,738553.8133267998,3077225.3966732
2024-06-27,-5208.0,19621.142403179605,105779.8575968204,1.3528692732215752,1.4953298010379434,20.280269835328593,67198.81000000006,815655.4365880718,3067322.5834119283
2024-06-28,-15401.0,4572.186578606532,105427.81342139347,-0.9202849090938088,0.5701143926372545,20.285200334635473,-606610.06,218844.23036463372,3057523.7296353662
2024-06-29,-2454.0,2465.723413982574,105080.27658601743,-1.2516443908585408,-0.6864904562496754,20.290160792663862,-329071.9199999999,-100567.3603880913,3047863.4003880913
2024-06-30,-17863.0,-15055.4793623195,104738.4793623195,1.9314866052581472,1.2400133124836614,20.295143629188672,-281738.1200000001,-372819.9293275685,3038377.8493275684
2024-07-01,-5709.0,-20429.673047570657,104403.67304757066,-0.5827803727343266,0.6522406019474438,20.300135966990563,-140646.18999999994,-504190.8241285444,3029102.5541285444
2024-07-02,2278.0,-17824.99277021957,104076.99277021957,-1.424018965636055,-0.7767768935521673,20.30513449685412,-89839.79000000004,-584998.1757687815,3020070.1157687814
2024-07-03,-7398.0,-24905.416022348814,103759.41602234881,0.21435538525918574,-0.5674279537234916,20.31014094228463,-190461.50999999978,-766698.8148647444,3011309.2448647446
2024-07-04,-18484.0,-43081.78275751644,103451.78275751644,1.0810792923731007,0.5086412477957332,20.315151033138505,-506646.3300000001,-1264880.0381580861,3002844.138158086
2024-07-05,12070.0,-30714.740757860563,103154.74075786056,-0.9012686751915524,-0.3976325152273752,20.32015612097006,327459.43999999994,-929269.5365045415,2994693.0765045416
2024-07-06,1007.0,-29421.60538435608,102868.60538435608,1.0555936761068097,0.6529657998149183,20.325151482034578,101197.02000000002,-820244.0208830065,2986864.5808830066
2024-07-07,744.0,-28402.455001521375,102593.45500152138,1.9828840525441613,2.6308720099584413,20.330129324435216,226008.71999999974,-586730.721982745,2979360.001982745
2024-07-08,15367.0,-12771.140955314826,102329.14095531483,-1.629152588329653,0.9967618514725167,20.335086894591488,372398.5700000003,-207146.51144964714,2972174.361449647
2024-07-09,19165.0,6647.704563050618,102075.29543694938,-1.3618947344933154,-0.3700877272905494,20.34004173886124,383584.9499999997,183314.6463136184,2965298.1536863814
2024-07-10,8013.0,14904.547905116327,101831.45209488367,-0.43635392248077665,-0.8114190055760773,20.34501909466599,159544.79000000004,349437.3152570976,2958720.2747429023
2024-07-11,-1037.0,14101.804128406962,101597.19587159304,0.9723818122229773,0.15594055750080926,20.35004134381208,106802.14000000013,462528.6948659746,2952431.0351340254
2024-07-12,-16094.0,-1767.2267137804592,101372.22671378046,-0.8132442877392734,-0.6623869935831266,20.355124607156743,-570225.77,-101689.48165014852,2946423.4416501485
2024-07-13,-953.0,-2504.3533783659077,101156.35337836591,-0.276501044624176,-0.9440496398527962,20.360286208802236,-142242.7000000002,-238202.80997591885,2940694.0699759186
2024-07-14,-4550.0,-6847.37098626075,100949.37098626075,1.5366336144685526,0.5873318215779157,20.365538361840077,48598.34000000032,-184149.11115491996,2935238.71115492
2024-07-15,6096.0,-553.0553346620727,100751.05533466207,-0.029862139345254946,0.5521220490446019,20.370885995028136,263807.2799999998,84845.56175390631,2930051.3182460936
2024-07-16,25053.0,24689.870613885738,100561.12938611426,-1.1675440557612653,-0.6208745806941494,20.376338569005622,546693.46,636465.916595256,2925124.423404744
2024-07-17,572.0,25443.688164240593,100379.3118357594,-0.06150898803330307,-0.68795480433457,20.38190980461274,-2615.4799999999814,638523.6465412797,2920451.21345872
2024-07-18,-7744.0,17873.488112999534,100205.51188700047,1.3242890566667604,0.6306354249541712,20.38760863199076,4495.100000000093,647440.1737616863,2916029.7862383137
2024-07-19,-14592.0,3447.1649320051947,100039.8350679948,-0.6895666385252248,-0.06476125456799764,20.393438672987703,-540762.5899999999,110844.20354619669,2911863.1664538034
2024-07-20,-28.0,3576.475180383277,99882.52481961672,-0.5129866616948178,-0.5837176587407988,20.399408415465686,-157644.91000000015,-42896.91449582204,2907959.374495822
2024-07-21,-12698.0,-8972.851181235354,99733.85118123535,1.6111256071318358,1.021290516270934,20.40552584758579,-150577.7000000002,-189842.52603435097,2904327.2860343507
2024-07-22,1526.0,-7307.111788478942,99594.11178847894,-0.8623511629075082,0.15267074743441,20.411794453514805,28621.070000000298,-157869.61574466014,2900975.44574466
2024-07-23,15022.0,7845.4649579871475,99463.53504201285,-0.3934652848191611,-0.2472256816175289,20.418225597747583,388829.58999999985,234024.4865322858,2897910.933467714
2024-07-24,4791.0,12757.707039532892,99342.29296046711,-0.34972837286511194,-0.6035602795290558,20.424831822793998,91071.8999999999,327867.70908527356,2895139.6109147263
2024-07-25,-228.0,12641.381901533241,99230.61809846676,0.8084349069638925,0.19808268667047813,20.431623763558356,110153.08000000007,440491.25445859507,2892669.145541405
2024-07-26,-14804.0,-2060.8414497343765,99128.84144973438,-0.45277945059971003,-0.2616803982149243,20.43860739784405,-496566.1699999999,-53915.50464689452,2890509.7346468945
2024-07-27,-2167.0,-4136.391549519554,99037.39154951955,-0.47947997588859437,-0.7483432081297323,20.445790231870262,-201621.24000000022,-253701.9843826103,2888674.97438261
2024-07-28,-7890.0,-11945.681031517524,98956.68103151752,1.549640930656043,0.7939102016792638,20.45317775271731,-36927.98999999976,-289133.0448852712,2887178.044885271
2024-07-29,-864.0,-12740.090612822023,98887.09061282202,-0.7949281577698777,-0.008609876585651932,20.460769673212347,-32994.75,-320979.91871455684,2886030.168714557
2024-07-30,14626.0,1944.0911629379552,98828.90883706204,-1.2137929721796716,-1.2302050075858304,20.468571832032854,277415.7400000002,-42774.347465292085,2885240.3374652923
2024-07-31,7062.0,9052.674055301759,98782.32594469824,0.4035102099110226,-0.834712967064025,20.47659000142207,240901.56999999983,198552.49396460084,2884815.066035399
2024-08-01,7392.0,16479.452823105326,98747.54717689467,0.1348220031939178,-0.7081214237486755,20.48482046130064,218153.75999999978,416760.780726179,2884760.539273821
2024-08-02,-9103.0,7399.152374304584,98724.84762569542,-0.1349612591041094,-0.8515152724548649,20.49325305090272,-298938.56999999983,117498.2759296489,2885084.474070351
2024-08-03,4882.0,12291.37046058361,98714.62953941639,0.33668825257749546,-0.5234461145372684,20.50187214556262,53837.37999999989,170622.32693845127,2885797.8030615486
2024-08-04,-25965.0,-13676.352258598592,98717.35225859859,1.7751406015401194,1.2429110822847278,20.51065555028074,-472457.81999999983,-302950.05550647154,2886912.3655064716
2024-08-05,7377.0,-6315.569964604467,98733.56996460447,-0.9495485841333462,0.2844410173106944,20.51957703112143,194232.85999999987,-110246.1471944768,2888441.3171944767
2024-08-06,24719.0,18373.268688612967,98763.73131138703,-1.106603653322125,-0.8312055494023092,20.528619944512307,514803.83999999985,402603.53366266657,2890395.476337333
2024-08-07,-8919.0,9409.763778350389,98808.23622164961,0.8903055775378057,0.04995013100586476,20.53776984164194,-85597.93999999994,314616.25951790577,2892784.810482094
2024-08-08,-460.0,8890.373612855983,98867.62638714402,-0.2905248688040061,-0.24981075623201932,20.547005860075817,-59221.580000000075,252557.0963154398,2895622.39368456
2024-08-09,-17253.0,-8437.516105824092,98942.51610582409,-0.5103202350520171,-0.7694326540053353,20.556307522797116,-554766.1799999997,-305510.41759512667,2898923.7275951267
2024-08-10,3594.0,-4934.588274205453,99033.58827420545,0.17492270610274474,-0.6038548503423513,20.565652425236877,26812.16000000015,-282480.79260721523,2902706.2626072154
2024-08-11,-14302.0,-19344.460684512815,99141.46068451281,2.6767509920942096,2.063536341142953,20.575012225845782,-118220.54000000004,-404980.1617807788,2906985.091780779
2024-08-12,-807.0,-20276.71305344408,99266.71305344408,-1.7005955349593656,0.3535991083286909,20.58435392370068,-111551.70000000019,-521319.89854002604,2911773.128540026
2024-08-13,11280.0,-9139.775834883243,99409.77583488324,-1.3633770931792526,-1.0190845013766001,20.593660440226717,187027.25,-339599.6814622376,2917080.1614622376
2024-08-14,7520.0,-1780.92302659509,99570.92302659509,-0.062133971368780294,-1.0904754577559004,20.602917425237237,206732.06000000006,-138699.41659461288,2922911.956594613
2024-08-15,1864.0,-96.35810338267765,99750.35810338268,0.5999009389750007,-0.4997597587829006,20.612102665239238,117014.81999999983,-28044.299616439268,2929271.659616439
2024-08-16,-6911.0,-7205.270798359066,99948.27079835907,-0.017921332860488803,-0.5267639589813946,20.621185532577243,-209964.72999999998,-244898.7159954561,2936161.345995456
2024-08-17,-1139.0,-8560.85010113343,100164.85010113343,-0.11074782572457664,-0.6464577955535198,20.630131543424792,-132983.04000000004,-385303.2848082031,2943582.874808203
2024-08-18,-9670.0,-18466.229405089616,100400.22940508962,1.1936006437121982,0.5383722421647654,20.638902149418705,-141135.8500000001,-534392.4754806333,2951536.215480633
2024-08-19,994.0,-17726.47604766935,100654.47604766935,1.2689233944477856,1.798743971935739,20.647453814095517,245267.31000000006,-297607.31441952614,2960018.364419526
2024-08-20,8623.0,-9376.514879976312,100927.51487997631,-1.6510651277315098,0.13938550320117216,20.655747155098574,89083.88000000035,-217527.26463292912,2969022.1946329293
2024-08-21,951.0,-8717.133974749668,101219.13397474967,-0.5929565972416064,-0.46158060821040436,20.663756669268544,-40849.76000000024,-267893.11277615465,2978538.2827761546
2024-08-22,1696.0,-7331.049055076699,101529.0490550767,0.7808598845033359,0.31157801660996043,20.671457928951515,136438.3999999999,-141471.9570533987,2988555.5270533985
2024-08-23,-4373.0,-12031.908582208518,101856.90858220852,-0.35466288683617364,-0.05044988618950441,20.678822944914806,-170507.73999999976,-322484.9285923713,2999060.7585923714
2024-08-24,-1157.0,-13534.30445065962,102202.30445065962,-0.40229769895627854,-0.45975077230808026,20.685826132077104,-161499.09000000032,-494962.9769161772,3010039.716916177
2024-08-25,-6452.0,-20348.735716143783,102564.73571614378,1.6356882872096676,1.1693221308954094,20.69244151608328,4674.5,-501724.4132382856,3021475.6532382853
2024-08-26,1919.0,-18808.597003013318,102943.59700301332,-0.7006499606412575,0.4624741112188744,20.69863957511856,33614.14000000013,-479982.6196133937,3033347.9996133936
2024-08-27,8495.0,-10708.125923770844,103338.12592377084,-0.9964891586466216,-0.5397752822246389,20.70439980991545,150233.36000000034,-342033.57676584926,3045632.3167658495
2024-08-28,9814.0,-1303.414962855706,103747.4149628557,-0.038194185259825986,-0.583274947248583,20.70970528967957,278905.3299999996,-75796.39185040677,3058300.4618504066
2024-08-29,-3852.0,-5578.473980278854,104170.47398027885,1.035087022061063,0.44698244580826696,20.714534918683782,16395.05000000028,-72422.53287384892,3071321.652873849
2024-08-30,-6732.0,-12746.30277883701,104606.30277883701,0.2442220215301596,0.686876285399542,20.718863100622666,-184294.31000000006,-270059.7129942584,3084664.5229942584
2024-08-31,-4098.0,-17291.85811754616,105053.85811754616,-0.3773879355083203,0.3056837623844686,20.72266768812942,-240863.75,-524556.086553874,3098297.146553874
2024-09-01,-399.0,-18148.998404320606,105511.9984043206,0.7630690593129259,1.0654886760182372,20.725931833808577,53136.29000000004,-485308.16410085605,3112185.514100856
2024-09-02,-8869.0,-27485.44862224355,105979.44862224355,1.966123761072872,3.0289032219639935,20.728641048935692,-34771.47999999998,-534185.6986826984,3126291.5686826985
2024-09-03,22534.0,-5426.793715830252,106454.79371583025,-2.0010671556445097,1.0256880491056108,20.730789066149566,563123.27,14655.63131486997,3140573.50868513
2024-09-04,15302.0,9393.593449482898,106936.4065505171,-0.909216219527508,0.11486790647185074,20.732392989255818,329386.3499999996,329630.079309348,3154985.4106906517
2024-09-05,11482.0,20389.381881667752,107422.61811833225,0.0043960691895534865,0.11817912859750379,20.733477836319718,331982.01000000024,647116.0356346606,3169481.4643653394
2024-09-06,-1635.0,18265.168107265257,107911.83189273474,-0.5352904321893845,-0.4177029790051243,20.73406951173296,-147998.91999999993,484580.1771827615,3184018.4028172386
2024-09-07,-4072.0,13702.391327338875,108402.60867266112,-0.1746757747736183,-0.5925040738090281,20.734194831763247,-250206.04000000004,219834.58766631596,3198557.952333684
2024-09-08,-11943.0,1268.3498080129357,108893.65019198706,1.25275442277961,0.66056779107236,20.73387738966147,-134669.06000000006,70657.90175341256,3213065.5782465874
2024-09-09,-4074.0,-3295.7639129163144,109383.76391291631,-0.30598164103094305,0.35532733281506523,20.73313620688782,-65290.700000000186,-9075.662142395042,3227508.442142395
2024-09-10,13403.0,9619.232915697532,109871.76708430247,-0.4633372958853599,-0.10686915805867514,20.7319954018762,304518.86000000034,281097.38919258723,3241854.250807413
2024-09-11,-1283.0,7851.548475278032,110356.45152472197,-0.7693202070010656,-0.8746757979672992,20.73048183478376,-122572.8200000003,144308.1790003106,3256070.640999689
2024-09-12,17861.0,25232.316724772478,110836.68327522752,0.6093510526014079,-0.2634644517420668,20.728621541159935,607739.4500000002,737990.8515613894,3270127.4184386106
2024-09-13,-9429.0,15328.61104019238,111311.38895980762,-0.5740570420394704,-0.8353337601341337,20.72643380751253,-400318.5,323804.2676674011,3283995.502332599
2024-09-14,3870.0,18730.31010374731,111779.68989625269,-0.3768939329044123,-1.209729772970654,20.72393588744464,-79991.01000000024,230157.25373606756,3297651.506263932
2024-09-15,-19391.0,-1121.8256786729035,112240.8256786729,2.5839273280515975,1.3769948534427812,20.721138589082802,-147479.38999999966,69254.827695393,3311074.542304607
2024-09-16,-6139.0,-7714.18042517615,112694.18042517615,-1.159678212958049,0.22041184334863573,20.7180433862189,-202893.05000000028,-146809.17843135633,3324245.498431356
2024-09-17,20669.0,12509.870402192057,113139.12959780794,-1.2071410129800562,-0.98334816101762,20.714662377605098,423017.63000000035,263308.1530054179,3337145.7969945823
2024-09-18,6674.0,18748.01086438331,113574.98913561669,0.40961207740525296,-0.5700830687095042,20.711009362702235,255761.96999999974,506460.1924421806,3349755.7275578193
2024-09-19,7487.0,25808.82849557139,114001.17150442861,0.6533790489727238,0.08721478955728301,20.70709055340817,310962.6200000001,805120.9286166886,3362057.6113833115
2024-09-20,-7473.0,17919.766169352413,114417.23383064759,-0.15473666602703062,-0.06333908589323656,20.70290776283166,-264761.81000000006,528379.0523948413,3374037.6776051586
2024-09-21,2149.0,19663.067617127264,114822.93238287274,-0.3241629097953762,-0.3830577098920358,20.698463477035084,-128557.37999999989,388170.9822896938,3385688.3677103063
2024-09-22,-20472.0,-1204.1616995038348,115218.16169950383,1.8314870705786355,1.4531331443683762,20.693759693353307,-255918.70999999996,120934.43981543928,3397006.200184561
2024-09-23,-4554.0,-6142.968040141393,115602.9680401414,-0.2841228760918675,1.173974508200807,20.68879545342901,-99971.12000000011,9978.831339802127,3407990.688660198
2024-09-24,4562.0,-1955.3883730148227,115977.38837301482,-0.5373540769759799,0.6418348733018782,20.683581011351958,59674.71999999974,59001.960094399285,3418642.2799056005
2024-09-25,7847.0,5527.587733091248,116341.41226690875,-0.002420865411863815,0.6448593395847873,20.678135679657185,250390.9500000002,299073.69231369114,3428961.497686309
2024-09-26,8554.0,13727.985797265486,116695.01420273451,0.32866465734881345,0.9791759532814908,20.672483723309295,324855.01000000024,613940.8789701005,3438949.3210298996
2024-09-27,-8543.0,4841.788687456676,117038.21131254332,-1.288966699892395,-0.30396140634101343,20.666654383039404,-465186.1000000001,139095.06336867344,3448609.0366313267
2024-09-28,17611.0,22119.873345797198,117371.1266542028,-1.3612852156242,-1.6592766938744496,20.66068445494864,132521.8999999999,262277.33161631785,3457948.668383682
2024-09-29,-22521.0,-723.9206450611237,117693.92064506112,1.4757089355146782,-0.1774916931680437,20.654608389756913,-352736.8500000001,-99488.16344443848,3466977.3134444384
2024-09-30,-14222.0,-15258.924380501514,118006.92438050151,0.6682091491696838,0.49687801063533144,20.64844783512322,-214162.83000000007,-322379.77271591034,3475706.09271591
2024-10-01,14288.0,-1274.4633700997801,118310.46337009978,-1.569481319288066,-1.0663785427014112,20.642223069171898,193286.4500000002,-137532.58944482822,3484145.3594448282
2024-10-02,-5217.0,-6785.745384817637,118604.74538481764,0.28294324662710935,-0.7771704308649277,20.635958203962524,-104274.53000000026,-249964.7393796784,3492302.979379678
2024-10-03,-4969.0,-12039.968361794483,118889.96836179448,-0.475747623354966,-1.2466289735825526,20.629669123325183,-192429.0299999998,-450276.5470606913,3500185.7570606912
2024-10-04,3206.0,-9110.277879023255,119166.27787902326,0.3446227673177731,-0.8957027973441356,20.62336571440454,118731.41000000015,-339157.9482878288,3507798.568287829
2024-10-05,11665.0,2287.273386493587,119433.72661350641,-0.1894611277224918,-1.078846455956615,20.617048245294527,167808.72999999998,-178693.46450497815,3515142.8145049782
2024-10-06,-20386.0,-18357.296946892413,119692.29694689241,2.63858451351895,1.5660762300548008,20.61071007280206,-188598.25,-374366.18019654835,3522217.2801965484
2024-10-07,-1307.0,-19913.988909544147,119941.98890954415,-0.37237993663940117,1.2000701369159223,20.604336229301538,11591.330000000075,-369576.9410393522,3529019.3710393524
2024-10-08,19256.0,-898.6608860146807,120182.66088601468,-1.5633244943821758,-0.3568419592535932,20.597923831088877,358450.3799999999,-17650.79408226954,3535543.6040822696
2024-10-09,8353.0,7222.982396464737,120414.01760353526,-0.21565484048857186,-0.5660522229137328,20.591479254260445,209588.1799999997,185699.34529974824,3541781.6447002515
2024-10-10,13129.0,20130.243144774664,120635.75685522534,0.15325745212230757,-0.4063216380333934,20.585006121502413,399505.28000000026,579261.2479261495,3547725.0220738505
2024-10-11,-14670.0,5248.3678329067625,120847.63216709324,-0.00887164245899541,-0.40869084680403134,20.578503687814056,-448677.89000000013,124941.68175106216,3553366.6982489377
2024-10-12,1151.0,6197.447608902439,121049.55239109756,-1.2507136088080841,-1.6528688407948913,20.57196807299683,-286934.6200000001,-167330.34487978043,3558704.10487978
2024-10-13,-19874.0,-13868.466875862243,121241.46687586224,2.505398360302692,0.8591053491311946,20.565392243373438,-177259.75,-349621.6276768306,3563735.6376768304
2024-10-14,-8197.0,-22247.37278982307,121423.37278982307,-0.3461952814616396,0.5195458993940143,20.55875641164898,-247161.81999999983,-601506.2112213378,3568458.4012213377
2024-10-15,26983.0,4563.839708359432,121595.16029164057,-0.24224067453667786,0.28401421707845387,20.55204741942786,826995.9700000002,221081.35760319233,3572866.802396808
2024-10-16,6033.0,10435.45212185182,121756.54787814818,-0.08879379881568283,0.20201172053431904,20.545256117156313,172111.97999999998,389109.5331648821,3576950.606835118
2024-10-17,1559.0,11843.710739008064,121907.28926099194,0.48231549252745864,0.6912077834697996,20.53837554674829,141717.38999999966,527076.243957181,3580701.286042819
2024-10-18,-3398.0,8305.781327718258,122047.21867228174,-0.7698131676594997,-0.0716301462915716,20.531400308850163,-251818.0499999998,271846.16608516686,3584113.313914833
2024-10-19,2337.0,10513.738269215508,122176.26173078449,-0.6526868103843491,-0.7172469853274528,20.524330337501695,-163804.31000000006,104969.93870758777,3587185.231292412
2024-10-20,-18299.0,-7903.408143085951,122294.40814308595,1.8724917892267392,1.1624101273600864,20.517165014040895,-205940.50999999978,-103703.0165952458,3589917.676595246
2024-10-21,-9025.0,-17035.728740295497,122401.7287402955,0.037838920060966785,1.2075158759693423,20.509898185492606,-176798.28000000026,-282895.71819625515,3592312.098196255
2024-10-22,13499.0,-3633.2333704350312,122498.23337043503,-1.279092183701465,-0.06421079033514232,20.502532668095625,222369.39000000013,-62583.374290762935,3594369.144290763
2024-10-23,7016.0,3297.1995669977914,122583.80043300221,0.1264880617855937,0.0697293442051965,20.49508059534088,234839.79000000004,170538.2797632371,3596087.280236763
2024-10-24,8939.0,12161.719706713367,122658.28029328663,0.2580699744132744,0.33532630869368063,20.48755360526567,308920.33999999985,478081.41150415735,3597464.4884958426
2024-10-25,-1616.0,10482.451242067531,122721.54875793247,-0.3264549567508581,0.016461083266143817,20.47996387394235,-139882.68999999994,337163.14258862427,3598500.0674113757
2024-10-26,12177.0,22607.42452598628,122773.57547401372,-0.5933870086457524,-0.5692882162748916,20.472326164837632,102685.31999999983,439151.52577348286,3599197.004226517
2024-10-27,-28204.0,-5637.410971715843,122814.41097171584,1.5235456813304964,0.9619282614604785,20.46465536843276,-514960.98999999976,-76173.34775187727,3599560.8877518773
2024-10-28,-8703.0,-14370.280221228415,122844.28022122842,-0.1195610253981485,0.8500606219421059,20.456961982552983,-184353.81999999983,-260566.97531292867,3599600.695312929
2024-10-29,16150.0,1760.635305800548,122863.36469419945,-0.9803170742601424,-0.12255839707456673,20.449263927309513,334653.71999999974,74362.62352216989,3599324.81647783
2024-10-30,5616.0,7368.265019514787,122871.73498048521,0.17257971239404668,0.05769956070568227,20.44158568192331,183402.29000000004,258350.09973291028,3598739.6302670897
2024-10-31,-3464.0,3906.524744909024,122869.47525509098,-0.4109273515455065,-0.34559288886520534,20.43395077994869,-212276.83000000007,46960.81051310664,3597852.0894868933
2024-11-01,8177.0,12096.27345308123,122856.72654691877,-0.4642890671225537,-0.8023143761917062,20.42638320015264,176195.68999999994,224337.4496144452,3596671.1403855546
2024-11-02,114.0,12233.339972191563,122833.66002780844,-1.1938484148306472,-1.9886838455600433,20.41890425469033,-282953.5,-57151.00156332133,3595206.091563321
2024-11-03,-15350.0,-3083.5402050431585,122800.54020504316,1.667247452576909,-0.31406120331239507,20.41152906501959,-148987.6000000001,-204400.4926192793,3593467.982619279
2024-11-04,-20047.0,-23087.72597896136,122757.72597896136,0.5950600805020976,0.28827053439379924,20.404257407815493,-394662.08999999985,-597062.0121725616,3591467.4121725615
2024-11-05,-4023.0,-27058.552457152968,122705.55245715297,-2.035961296104343,-1.7405199903364164,20.397086636441365,-424993.79000000004,-1019801.7916780096,3589213.4016780094
2024-11-06,17739.0,-9258.176601174055,122644.17660117405,0.9572653084573446,-0.7761843740079151,20.39001632857021,694099.94,-323198.8156304946,3586710.3656304944
2024-11-07,14326.0,5138.45341254634,122573.54658745366,0.35086337555546976,-0.4183373018190579,20.38303263193682,477639.8400000003,157196.54031610023,3583954.8496839
2024-11-08,-579.0,4639.460844126967,122493.53915587303,0.03569174483523696,-0.3757286302460443,20.376115705199044,-28541.66000000015,131668.82432591077,3580940.905674089
2024-11-09,5587.0,10315.929305126323,122404.07069487368,-0.48628633655637543,-0.8551417407068023,20.369242479103427,-61426.189999999944,73519.74162680609,3577663.798373194
2024-11-10,-21577.0,-11162.093391205999,122305.093391206,1.4374029100562709,0.5891166631970428,20.362386985255853,-366165.68999999994,-289101.9585164944,3574119.8085164945
2024-11-11,-13358.0,-24411.639029840444,122196.63902984044,0.692750071442795,1.2887370629493802,20.35551665694631,-280174.89000000013,-565462.824121228,3570305.784121228
2024-11-12,27068.0,2774.3467315163434,122078.65326848366,-1.526731033216155,-0.23108078643852892,20.348603473118064,656815.5699999998,95442.18752035405,3566216.3424796457
2024-11-13,6149.0,9051.106596569967,121950.89340343003,0.18061642570042835,-0.04349024429323123,20.341629356673195,213650.63000000035,313467.42225507693,3561841.737744923
2024-11-14,8168.0,17356.861862029662,121813.13813797034,0.02590227585025673,-0.01053305925281478,20.334574447483035,247239.59999999963,565375.7994931303,3557172.9605068695
2024-11-15,-2356.0,15148.763985819125,121665.23601418087,-0.5185130066318457,-0.5218901682476726,20.327418549846048,-206297.52000000002,364047.81991459755,3552203.420085402
2024-11-16,9808.0,25114.83049945878,121507.16950054122,-0.9090700738410149,-1.4236830790297326,20.320141386787093,-41242.72999999998,328077.62173196906,3546930.8882680307
2024-11-17,-26071.0,-788.0379541419097,121339.03795414191,1.8810960883073768,0.46483574166400743,20.31271865440073,-370777.5599999996,-37124.99585321918,3541355.9458532194
2024-11-18,-9389.0,-9999.134519345898,121161.1345193459,-0.25499353893729904,0.2174457935548837,20.305115063572554,-208663.25,-239914.00510256412,3535481.7051025643
2024-11-19,11944.0,2132.253740023545,120973.74625997645,-0.8546348421484744,-0.6293728969047478,20.29729891188371,234352.98999999976,609.6981806382537,3529310.9918193617
2024-11-20,7660.0,9988.916913958936,120777.08308604106,0.22146916419605134,-0.39984499556282316,20.289240174737838,266409.70999999996,273485.6193814054,3522844.7806185945
2024-11-21,19883.0,30077.6286398776,120571.3713601224,0.6138943879644927,0.22238559587329476,20.280903971266213,664277.8900000001,944524.2391802901,3516084.05081971
2024-11-22,-3414.0,26878.085480220674,120356.91451977933,-1.0438901716153453,-0.8128529398522204,20.272252335376383,-288549.03000000026,663027.3680292997,3509031.8919707
2024-11-23,-15464.0,11636.751916961424,120134.24808303858,-0.7042452265491974,-1.5080948479391694,20.263249016914134,-667072.7599999998,3287.818384771701,3501698.6816152283
2024-11-24,-25952.0,-14085.114960561827,119904.11496056183,0.8771995671215791,-0.6214977576152947,20.25385149371184,-552922.1600000001,-542035.5732488725,3494099.9132488724
2024-11-25,-3865.0,-17713.34785276318,119667.34785276318,-0.27592936824437686,-0.8875812392153755,20.244005607067542,-75769.65999999968,-609956.4257361796,3486251.1057361797
2024-11-26,10242.0,-7228.67077861412,119424.67077861412,0.49308934030142026,-0.38413869461831496,20.233652402771902,348492.61999999965,-253376.2955684471,3478163.595568447
2024-11-27,-6755.0,-13735.671080019325,119176.67108001933,0.34882640622317496,-0.024385963618129836,20.222726077994892,-167122.33999999985,-412179.0527830678,3469844.0127830678
2024-11-28,-30166.0,-43648.88032210276,118923.88032210276,-0.9866812634966529,-0.9994990149932406,20.21115786587335,-1056245.94,-1459878.0123534254,3461297.0323534254
2024-11-29,8993.0,-34398.72408487204,118666.72408487204,0.23689932066780983,-0.7503206398328892,20.19887881138081,389688.0499999998,-1061417.0788589776,3452524.1488589775
2024-11-30,15418.0,-18719.29115141864,118405.29115141864,1.2624316364491932,0.5251775606900715,20.18581224730704,534341.1100000003,-518067.41238834476,3443515.592388345
2024-12-01,-6333.0,-24786.404882580275,118139.40488258027,1.435800332651823,1.9749144237182321,20.171875716930703,8716.869999999646,-500088.3530835528,3434253.4030835526
2024-12-02,16573.0,-7942.7442002197495,117868.74420021975,-0.24994981170037178,1.7398495131221168,20.156990815826447,564413.5500000003,73862.97634711489,3424715.623652885
2024-12-03,17001.0,9334.203226924248,117592.79677307575,-1.0421590554606546,0.7135868953817663,20.141094378106143,365703.1299999999,449405.2919018008,3414876.438098199
2024-12-04,4525.0,14141.011016719509,117310.98898328049,0.03083465628112947,0.7613792671226172,20.12413666264642,131078.43999999994,590649.5696482742,3404710.6003517257
